n_train,opt_method,signal_noise,length_scale,dgl_parameter
120,CG,1.9717104677391566,1.3463584106416144,0.9979178631485737
120,CG,1.8258427098719732,1.8369023529186213,1.0015547385659398
120,CG,1.8231637708505626,1.8454187295031828,0.9974266865430425
120,CG,1.8008610826442042,1.902354227271066,0.9949325872830075
120,CG,1.7785268547162514,1.9588221350558357,0.9987629984582163
120,CG,1.777870079086805,1.9604461820124837,0.9987358723734641
120,CG,1.7777952416411675,1.960401528261053,0.9978745443975147
120,CG,1.7775817616199756,1.960278429640003,0.9976810882402365
120,CG,1.658533116360273,1.8918795258510401,0.9978341160631156
120,CG,1.6584158096076538,1.8919337066605022,0.9979271307352178
120,CG,1.6430224169623777,1.8990033097614052,0.9977922462182566
120,CG,1.6427504592742463,1.8990886951260884,0.9978885485867026
120,CG,1.641959766191089,1.8992431692885658,0.9979611424687308
120,CG,1.6391321821158509,1.8997161651923602,0.997759370955917
120,CG,1.6332805931211805,1.9005567096008051,0.9978921757927913
120,CG,1.6308776707430541,1.9008132524498147,0.9977970353363478
120,CG,1.6284978527523644,1.900996234084292,0.9978050213245893
120,CG,1.6284931665378528,1.9009323930525015,0.9978726867455564
120,CG,1.627634166812631,1.8893188344624483,0.9978639511987268
120,CG,1.6275216410218882,1.889283665999484,0.9978214295290785
120,CG,1.6061084110914468,1.8825969319986566,0.9978635586781065
120,CG,1.6059921866799767,1.882437714292097,0.9978331900001772
120,CG,1.6039266295478944,1.8793842811491557,0.9978795142589053
120,CG,1.6038554845849875,1.8792749224150809,0.9978656062423974
120,CG,1.603942275547121,1.8788572080525923,0.9978730722951491
120,CG,1.6039507093225671,1.8788225753088852,0.997866428140672
120,CG,1.6042131269433957,1.8786938221623752,0.9978703374232232
120,CG,1.6042328528666254,1.8786857261607806,0.9978658099188108
120,CG,1.6043904907040427,1.878649240750195,0.9978615627394656
120,CG,1.6045133173517878,1.8786231532234938,0.997868835602473
120,CG,1.6045547278715941,1.878616565890444,0.9978684895622476
120,CG,1.604555152623904,1.8786193806480018,0.9978657369662086
120,CG,1.604626069200821,1.8790874517725407,0.997866159356109
120,CG,1.604629493134911,1.8790885479291282,0.9978678063612904
120,CG,1.605584626279564,1.8793939120260146,0.9978663273901343
120,CG,1.6056127035320398,1.8795298741704491,0.9978664941678853
120,CG,1.6056127943121168,1.8795303170454642,0.997866124018263
150,CG,0.7794526312181356,2.8066908350989257,1.0488755109500598
150,CG,0.8138430946163295,2.7712648809797615,0.9562502953923883
150,CG,0.9938039591358371,2.5846516128263795,0.9403058777092629
150,CG,1.0251076060098028,2.5509876806957,1.002818898157143
150,CG,1.3048304359465284,2.2137871174707007,1.0119834967752959
150,CG,1.3090429450013565,2.2083302775429154,1.0000210336603035
150,CG,1.545222252406174,1.855649065971438,1.002829023998929
150,CG,1.5458001563511212,1.8547998112107267,1.0017561214425785
150,CG,1.5458328218811919,1.8547699574655927,1.0016483124639308
150,CG,1.5576388368155227,1.8440372905162334,1.0016831415784997
150,CG,1.5585913427923563,1.8445501430807985,1.0015763791009953
150,CG,1.5761778695396713,1.8541053908961695,1.0016764164238134
150,CG,1.5762063145390384,1.854123812461367,1.001673092178223
150,CG,1.5765790832705895,1.8544458808576558,1.0016758653787896
150,CG,1.576596845737271,1.8544638292225264,1.0016730792582587
150,CG,1.5767649554682408,1.8547044207688477,1.0016750796271803
150,CG,1.5767720384031714,1.8547171648920209,1.0016729978855337
150,CG,1.5768216941546687,1.854880914222698,1.0016744742482924
150,CG,1.576823044521156,1.854889339446167,1.0016729260217534
150,CG,1.5768125786319191,1.8549993792428143,1.001674065223687
150,CG,1.576811046615123,1.8550050643422562,1.0016728316752503
150,CG,1.5767647129957922,1.8550840854029194,1.0016738277567885
150,CG,1.5767611524168852,1.8550882210019533,1.0016727027797534
150,CG,1.5766775454384392,1.855147186552193,1.001673805659394
150,CG,1.5766709235395728,1.855150588139941,1.0016725745274884
150,CG,1.5765370297176178,1.855186358304367,1.0016739212536903
150,CG,1.5765250556665864,1.8551883217413032,1.0016724187467907
150,CG,1.5763196171493428,1.8551860288736592,1.0016740260905734
150,CG,1.576301607563407,1.8551843587595884,1.0016722292353608
150,CG,1.5760165008550135,1.855117436762249,1.0016742080746863
150,CG,1.5759931445181865,1.8551102624793727,1.0016721574322425
150,CG,1.5756834130033184,1.854972727963575,1.0016742994436154
150,CG,1.5756612396471585,1.8549610647619155,1.0016722455569267
150,CG,1.5754099555065109,1.8547887973012782,1.0016742947930741
150,CG,1.5753946209759928,1.8547765085160388,1.0016724943400956
150,CG,1.57524443785062,1.854620335534881,1.001674221579689
150,CG,1.575236541989541,1.8546104273363833,1.0016727930791962
150,CG,1.5751699188612527,1.8544932617987728,1.0016741373005762
150,CG,1.5751669920887112,1.854486262659434,1.0016730511872611
150,CG,1.575149982778969,1.8544048094877041,1.0016740809204498
150,CG,1.5751497282424987,1.8543999872182508,1.0016732382155644
150,CG,1.5751593849166305,1.854342373220139,1.0016740682419085
150,CG,1.5751606150065784,1.8543389194158508,1.001673366801895
150,CG,1.5751877865429793,1.8542970090750794,1.0016741767612352
150,CG,1.5751905294639985,1.8542938253488532,1.0016734774565428
150,CG,1.5752332855386617,1.8542627770225684,1.0016742467589277
150,CG,1.57523774559627,1.8542603260016526,1.0016735044580694
150,CG,1.575305787870052,1.8542389241602015,1.0016744085514313
150,CG,1.5753133823603915,1.8542372985016158,1.0016735224103774
150,CG,1.5754159744422962,1.8542324531166343,1.0016745471824247
150,CG,1.5754272517094177,1.8542328032762456,1.0016734955495203
150,CG,1.5755719051446644,1.8542567746118024,1.001674710719978
150,CG,1.575587672560576,1.8542603860253917,1.001673471169735
150,CG,1.5757568769973773,1.8543204875370132,1.0016747529867358
150,CG,1.575774270562323,1.854327757384845,1.0016734227029342
150,CG,1.5759336240164583,1.854415793435744,1.0016746308706157
150,CG,1.5759480707390237,1.8544248906644223,1.001673368159762
150,CG,1.5760755984652526,1.8545270002472933,1.001674514593913
150,CG,1.576085585090751,1.8545358766675502,1.001673488305724
150,CG,1.576142455004528,1.8546181296936217,1.0016752469588666
150,CG,1.5761597351435699,1.8546440803693791,1.00167347557393
150,CG,1.5761683016358277,1.854676297295995,1.0016742054640466
150,CG,1.5761699057391494,1.8546847350072997,1.0016730065289692
150,CG,1.5761724423801118,1.8547052057113904,1.0016724646776518
150,CG,1.5761733795127209,1.8547162913941597,1.0016738193863102
150,CG,1.5761733561883469,1.8547410039197807,1.0016738932300886
150,CG,1.5761730628321249,1.8547418869311627,1.0016733177634702
150,CG,1.5760886418535556,1.8547936321118113,1.0016735840034647
150,CG,1.5760875969657495,1.8547938193477758,1.0016731493846744
150,CG,1.5758710169106829,1.8547543415706327,1.0016736693122315
150,CG,1.575868623672355,1.8547534311605613,1.0016731001606924
150,CG,1.5756991370743152,1.8546329664777033,1.0016736407529196
150,CG,1.5756983930114634,1.8546320499670734,1.0016732801877717
150,CG,1.57567423120505,1.854570988042244,1.0016735893052067
150,CG,1.5756742811305533,1.854570669249719,1.0016734280203865
150,CG,1.5756853671741056,1.8545498872099788,1.001673575659342
150,CG,1.5756856400492063,1.8545497676207603,1.0016734568104249
150,CG,1.5757133367146245,1.8545431254275833,1.0016735808952582
150,CG,1.5757144990370664,1.854543499790307,1.001673360384956
150,CG,1.5757772139772463,1.8545670370384963,1.0016729587879576
150,CG,1.575783450864605,1.8545694542186792,1.001673551679931
150,CG,1.5758022689760793,1.8546032746675938,1.001673384331142
150,CG,1.5758024154789128,1.854603562066889,1.0016734946692534
150,CG,1.5758023822983278,1.8546035688084648,1.0016735211575538
150,CG,1.5757924815901183,1.8546055600375537,1.001673531525377
150,CG,1.5757924266835186,1.8546055596042712,1.001673495765168
150,CG,1.575787113469991,1.854597858728893,1.0016735017371963
150,CG,1.5757871029188286,1.8545978554598388,1.0016735107601595
150,CG,1.575784772963258,1.8545983455921333,1.001673489302327
200,CG,0.7479529861448287,2.830636361523683,1.035668483028826
200,CG,0.7744988388495065,2.804183981499546,0.9733761014266946
200,CG,1.375110888843381,2.198762337588577,1.0589329280217774
200,CG,1.5465404928037088,2.0252105651392407,0.9989416168555851
200,CG,1.5764445043104969,1.9929768395142202,1.0027585019333751
200,CG,1.6215976072785003,1.9438833544490828,1.0009851416418805
200,CG,1.6216042021416983,1.9437853092049486,1.0003333993721875
200,CG,1.625121530257986,1.8899209609856935,1.0004184908132912
200,CG,1.6249380951449073,1.889827224012387,1.000337336348902
200,CG,1.5574319539721906,1.8603205149781434,1.0005660310275843
200,CG,1.5564449106826743,1.8598955940402406,1.0004298215635077
200,CG,1.5564429095455596,1.8599045841917652,1.0004158900655415
200,CG,1.5558787165583228,1.862443456131056,1.0004165320809102
200,CG,1.5558812404309512,1.8624505259656818,1.0004207031332697
200,CG,1.5564021000811366,1.8639045489950192,1.0004161631849717
200,CG,1.5571268840105998,1.8641265019932378,1.0004377636016262
200,CG,1.5584172758534103,1.864519991635933,1.0004155608828609
200,CG,1.5584373601711743,1.8645257238113706,1.0004161415570532
200,CG,1.5584584836652973,1.8645293026521617,1.0004157674280134
200,CG,1.558469526800843,1.8645306820597718,1.0004163377509259
200,CG,1.55848969111132,1.8645325283312106,1.000416359739196
200,CG,1.5584899775481884,1.8645323241692766,1.0004159629232643
200,CG,1.5585231496706613,1.8644571964102685,1.0004157153897355
200,CG,1.5585234610704812,1.8644563582719544,1.0004161524097288
200,CG,1.5584573637577288,1.864414971829869,1.0004161102905245
200,CG,1.558457222947609,1.8644149213429477,1.0004162086795618
200,CG,1.5584550625432871,1.8644145451437908,1.0004164511344504
200,CG,1.5584374254152265,1.864411534783574,1.000416840467724
200,CG,1.5584188930970317,1.8644083758971681,1.0004160638866793
200,CG,1.5584107316357405,1.864406963691118,1.0004161714283222
200,CG,1.558406286358247,1.8644025501066754,1.0004160815203222
200,CG,1.558404613137317,1.8644008810789974,1.0004161733886598
5,L-BFGS-B,1.2668551881831474,2.4829423387606657,1.6197573205039977
5,L-BFGS-B,2.135244963787493,1.633554846756669,0.8438062088052143
5,L-BFGS-B,1.9910230588401796,1.8027190865581841,0.9044265635732661
5,L-BFGS-B,1.7661115765688835,1.9411217266871268,1.0560332055081185
5,L-BFGS-B,1.5716184651502052,2.012251070285105,1.1781540306985574
5,L-BFGS-B,1.47698909671981,2.023064696121327,1.1892613483322554
5,L-BFGS-B,1.1838675004371721,1.9976702538032338,1.1515624547650456
5,L-BFGS-B,1.114015311882481,1.917022109673962,1.1316257427849825
5,L-BFGS-B,0.965474470563926,1.667398520376374,1.1489857049812178
5,L-BFGS-B,0.8785465586477466,1.5535524382099477,1.1947459347077203
5,L-BFGS-B,0.8632108607796661,1.4872348943217042,1.2652477825588104
5,L-BFGS-B,0.8340868654620295,1.47644108062681,1.2866613924061923
5,L-BFGS-B,0.8423183936072008,1.485656037951321,1.2922948441465614
5,L-BFGS-B,0.8423372967895932,1.4857879276003136,1.2921621528379574
5,L-BFGS-B,0.8423410107292972,1.4858019893829664,1.2921524349700988
8,L-BFGS-B,1.2189047718025252,2.5701375295298003,1.4537453107196097
8,L-BFGS-B,1.6381183424013668,2.2874798101377816,0.9963887299304035
8,L-BFGS-B,1.637947273097224,2.265320225400236,1.0009044927780988
8,L-BFGS-B,1.639446565142032,2.129818081391757,1.0123182878735366
8,L-BFGS-B,1.6199631208629608,2.1095029711274673,1.0134124799481548
8,L-BFGS-B,1.3350564745192253,1.9059551765797424,1.0192370092160945
8,L-BFGS-B,1.1469058701388777,1.818126627967998,1.0152593582253238
8,L-BFGS-B,1.2259086798309535,1.87249599050378,1.0131888543795937
8,L-BFGS-B,1.2204196150289437,1.8789973868611114,1.0132029651559904
8,L-BFGS-B,1.2182511669656828,1.8834235542171738,1.0130308194586857
8,L-BFGS-B,1.2184193934393845,1.8834818741691761,1.0130427846452683
8,L-BFGS-B,1.2184267517595095,1.883487259999826,1.013040936839099
10,L-BFGS-B,1.1789550631003582,2.5891846390553304,1.3915176571976065
10,L-BFGS-B,1.4695522138431278,2.3902004224532076,1.0221048020310415
10,L-BFGS-B,1.5152484361050753,2.3345440069030325,0.975320053442553
10,L-BFGS-B,1.5297783249417123,2.2955054825359085,0.9769059407942084
10,L-BFGS-B,1.5663950512628493,2.0981281475515248,1.0082483101602664
10,L-BFGS-B,1.5712092883281537,2.0630823250653747,1.0078728844919376
10,L-BFGS-B,1.5593904357344062,2.042993772146864,1.0072076868663307
10,L-BFGS-B,1.4935967256332463,1.9813160611927227,1.0055232199183077
10,L-BFGS-B,1.3946962493503932,1.9225322201898964,1.004881454830049
10,L-BFGS-B,1.3178627170571722,1.901997459245545,1.0063497286882745
10,L-BFGS-B,1.3264940356674706,1.9194776596383543,1.0066727520593888
10,L-BFGS-B,1.3300951831058874,1.9246069574496927,1.0067558214927008
10,L-BFGS-B,1.3299651302374293,1.9245701466244685,1.0067548146344918
12,L-BFGS-B,1.143125169921598,2.6110967567721763,1.340345330327909
12,L-BFGS-B,1.3655994350786256,2.4555489619151536,1.004067209373286
12,L-BFGS-B,1.4113657513705615,2.399318420640672,0.9586793155936834
12,L-BFGS-B,1.440191048771806,2.3436128063226755,0.9564582805182671
12,L-BFGS-B,1.5189181979762811,2.1158754852310713,0.9874136808472502
12,L-BFGS-B,1.5436291815705636,2.0387481422446774,0.9947081672830449
12,L-BFGS-B,1.5492858709023427,2.0129740570281096,0.9944114980197777
12,L-BFGS-B,1.5422987018421903,2.0028491468544707,0.993971022050117
12,L-BFGS-B,1.4893774491859433,1.9586467632584639,0.9921845564179844
12,L-BFGS-B,1.4392652771295023,1.934358870649362,0.9919424463062785
12,L-BFGS-B,1.4062470505803628,1.9285879021235077,0.9938873996725385
12,L-BFGS-B,1.40966804494047,1.9350171886399314,0.993616352608104
12,L-BFGS-B,1.4105586311901264,1.9362636708694247,0.9935751538584107
12,L-BFGS-B,1.4105419439282292,1.9362574340797405,0.9935720792229895
14,L-BFGS-B,1.117387334608646,2.6203319946459884,1.3110260637909894
14,L-BFGS-B,1.3065528594104265,2.473425058059228,0.9481587781031964
14,L-BFGS-B,1.3214855313209068,2.439133082621526,0.9800612397953391
14,L-BFGS-B,1.3995942972516717,2.305038734330272,1.0197644100339982
14,L-BFGS-B,1.4831131687706791,2.1609956181500345,1.0239237825783623
14,L-BFGS-B,1.5266279390609747,2.043679573444144,1.0083611522942741
14,L-BFGS-B,1.5424641777067376,1.9999877375426776,1.0058586423743823
14,L-BFGS-B,1.5441223177530905,1.9893424949880263,1.0062159938774258
14,L-BFGS-B,1.5383026292072595,1.9825532298131718,1.006346575847866
14,L-BFGS-B,1.4918117830768678,1.950872489737543,1.0067497451720384
14,L-BFGS-B,1.463573203000414,1.9426589361881446,1.0066982935954512
14,L-BFGS-B,1.4602224659526182,1.9455809319124038,1.0071244682959966
14,L-BFGS-B,1.4606654927888716,1.9459797113306885,1.0068866845581952
14,L-BFGS-B,1.4608336310246943,1.946169347339554,1.0068581728400636
14,L-BFGS-B,1.4608388091060203,1.9461756273638642,1.0068582759767202
16,L-BFGS-B,1.0897873075094535,2.6343453237380525,1.2799669524052943
16,L-BFGS-B,1.2962979947130266,2.4611321287366987,0.7958145367662891
16,L-BFGS-B,1.2649245361073362,2.4715183323834156,0.9736724860173444
16,L-BFGS-B,1.2952661953483187,2.434432053191162,0.979127041780673
16,L-BFGS-B,1.4684739823700577,2.1951397493157856,0.9960155867302103
16,L-BFGS-B,1.5360252904273397,2.0781270353886505,0.9963471486473695
16,L-BFGS-B,1.5721834233211394,1.9951130203088883,0.9961937061201231
16,L-BFGS-B,1.5732036630239241,1.9718627096061945,0.9961007030317132
16,L-BFGS-B,1.565451660759348,1.962284960123774,0.9960953616453926
16,L-BFGS-B,1.527639109718329,1.9363860013552325,0.996139185653343
16,L-BFGS-B,1.495843531572214,1.926789823017012,0.9961755428688439
16,L-BFGS-B,1.491345263104437,1.9291468129687344,0.9964830351404009
16,L-BFGS-B,1.4920026603108039,1.9300182560127133,0.9964208921170555
16,L-BFGS-B,1.492154613248255,1.9301256948644703,0.9964212744920288
18,L-BFGS-B,1.0676372396985112,2.64401939642234,1.2576619543739256
18,L-BFGS-B,1.1573234072026037,2.559410327993146,0.9946389991784003
18,L-BFGS-B,1.2138405237637684,2.498780382101577,0.9586548317979308
18,L-BFGS-B,1.3177483410826665,2.377981515926553,0.9536385272195016
18,L-BFGS-B,1.4429302900080345,2.1735818525878035,0.9872312208016354
18,L-BFGS-B,1.5169511663260562,2.0584154990920696,0.9960518442485787
18,L-BFGS-B,1.563999485991873,1.9925797857708787,0.9941065136881514
18,L-BFGS-B,1.5759691667086577,1.9736697539539354,0.9927295206361866
18,L-BFGS-B,1.5764446140572674,1.9713728096166883,0.9925321889843455
18,L-BFGS-B,1.5756621169853355,1.969028785779242,0.9923444722762361
18,L-BFGS-B,1.5716721292254843,1.9642973990036146,0.9920562566509646
18,L-BFGS-B,1.56149585905647,1.9569348806194267,0.9917959260983914
18,L-BFGS-B,1.544692076464059,1.9487363446878068,0.9918549037870156
18,L-BFGS-B,1.5338887478521657,1.945962043478724,0.9930322424928645
18,L-BFGS-B,1.5322957855522004,1.9481776677412395,0.9925195487748579
18,L-BFGS-B,1.533138638189845,1.9487933623268145,0.9925349514750094
18,L-BFGS-B,1.533156792965063,1.9488904553985824,0.9925453575734567
20,L-BFGS-B,1.051810205086129,2.652327932205753,1.2419567091264003
20,L-BFGS-B,1.1149914547463722,2.5768225243608973,0.9748732947390175
20,L-BFGS-B,1.1730879938805268,2.522991160717933,0.9750777402174592
20,L-BFGS-B,1.3623204226421968,2.3051767519375392,1.004922200629109
20,L-BFGS-B,1.4731668041474126,2.166371973984653,1.0027806408013706
20,L-BFGS-B,1.5563495880695033,2.047125844941553,1.0039937651613604
20,L-BFGS-B,1.5906479172221946,1.9844365602305287,1.0035052126099486
20,L-BFGS-B,1.5940417512157852,1.967874097757478,1.0034532896486514
20,L-BFGS-B,1.5895481570083967,1.9625925464941862,1.0034414356319323
20,L-BFGS-B,1.5631807458384066,1.9452975931323377,1.0034220968165077
20,L-BFGS-B,1.5476365967577208,1.9412885705539602,1.0034573530498312
20,L-BFGS-B,1.5449804980131319,1.9426854947102024,1.003174654155203
20,L-BFGS-B,1.5445414539366293,1.9430052664353963,1.003438226028803
20,L-BFGS-B,1.545299026921739,1.942971422462222,1.0033453701190191
20,L-BFGS-B,1.545307633127094,1.9429824120967236,1.0033450585521297
25,L-BFGS-B,1.0094362495014912,2.6707797199302163,1.204959928755394
25,L-BFGS-B,1.0547870146799934,2.573252491491503,0.8033532003097247
25,L-BFGS-B,1.1079406274109045,2.5578075711135457,0.9750988721355859
25,L-BFGS-B,1.168570219269634,2.511202883516749,0.9920982645039791
25,L-BFGS-B,1.3635782105521648,2.331459557563831,1.0035249723683528
25,L-BFGS-B,1.4712933495681142,2.1831612123847046,0.9966147474812884
25,L-BFGS-B,1.5649725106992796,2.0547662622975267,0.9971987274285168
25,L-BFGS-B,1.6106116043738177,1.9752214437129942,0.9977239191019612
25,L-BFGS-B,1.6160996688094678,1.9505802675675892,0.9977692348430421
25,L-BFGS-B,1.6113844356395182,1.9442203903905828,0.9978691700067813
25,L-BFGS-B,1.5913508732717956,1.9298985141513083,0.9980647343999096
25,L-BFGS-B,1.5753941339378938,1.9246021867272092,0.9982255133976331
25,L-BFGS-B,1.569949487088087,1.925003031656317,0.9981313463562438
25,L-BFGS-B,1.5700173931461083,1.9252738183308797,0.9981834455445395
25,L-BFGS-B,1.5703166285390444,1.9259967052871771,0.9981376880263381
25,L-BFGS-B,1.5704770565677122,1.9261138518803238,0.9981330615691814
30,L-BFGS-B,0.9826952578085608,2.682757747925253,1.1836896168811342
30,L-BFGS-B,0.9981256334732288,2.6266585978357178,0.9405152626640287
30,L-BFGS-B,1.062348622070351,2.5839168781563058,0.9779818232976609
30,L-BFGS-B,1.2369826111267699,2.44410059440066,1.0131688144430362
30,L-BFGS-B,1.3793314090397502,2.2936332987414914,1.0092143446014274
30,L-BFGS-B,1.5022101647993327,2.145305291970874,1.0018572591991526
30,L-BFGS-B,1.5933974880445216,2.0353738951988185,1.0012750389255285
30,L-BFGS-B,1.6420867700751698,1.9685884309452826,1.0020982088403958
30,L-BFGS-B,1.6475871965939595,1.9469186362476745,1.0015693147770088
30,L-BFGS-B,1.6473282103288043,1.94231510018407,1.0018913289297993
30,L-BFGS-B,1.6452809604247076,1.9390093777488084,1.0021272150233558
30,L-BFGS-B,1.6387717431609343,1.9335703563536537,1.0024151759071909
30,L-BFGS-B,1.6249361000010556,1.9259334260963776,1.002597011100235
30,L-BFGS-B,1.6095057727746986,1.9197253869691082,1.002266986157593
30,L-BFGS-B,1.600409427399182,1.9227812819765302,1.0025573775292704
30,L-BFGS-B,1.6035281256179748,1.9225635837937645,1.0020347982877524
30,L-BFGS-B,1.6050660594498654,1.9233295616018493,1.0020935363951835
30,L-BFGS-B,1.6050846489095068,1.9233953304593097,1.0020917128718474
35,L-BFGS-B,0.9525051013877681,2.700194149482844,1.1601454975927497
35,L-BFGS-B,0.9628010184472091,2.6564392182624053,0.9774633780848149
35,L-BFGS-B,1.0200936797194153,2.6104266300613466,0.9729425111018922
35,L-BFGS-B,1.2184710369794658,2.4269633381278046,0.994443794544687
35,L-BFGS-B,1.3485331607278783,2.281571350478547,0.9970061552892506
35,L-BFGS-B,1.469290455847182,2.1268718979192536,0.9984355176476168
35,L-BFGS-B,1.554990080715079,2.0040342081414946,0.998167987001423
35,L-BFGS-B,1.5979946280995412,1.9372797256100283,0.9985318495462728
35,L-BFGS-B,1.6098204854948286,1.9226668238854463,0.9977746452524728
35,L-BFGS-B,1.6109338350565903,1.9211243676874354,0.9981969829166004
35,L-BFGS-B,1.6109919481818313,1.9210937498038103,0.9982030868333416
35,L-BFGS-B,1.6113490361502807,1.9210408897897713,0.998226610085118
35,L-BFGS-B,1.6120162340423145,1.9211343338375482,0.9982515818647193
35,L-BFGS-B,1.6134381522524546,1.9216239346160113,0.998275968321999
35,L-BFGS-B,1.615213305044576,1.9225956444473664,0.9982708505407157
35,L-BFGS-B,1.6160131772828483,1.9236779021185384,0.9982196339535931
35,L-BFGS-B,1.6160187725077342,1.9237121895736427,0.9982008081619841
35,L-BFGS-B,1.6159803067853615,1.9236982639022893,0.9981994463150641
45,L-BFGS-B,0.9188800378965689,2.716086869264788,1.137484580979621
45,L-BFGS-B,0.9334299912888161,2.677113513726203,0.9912615634145303
45,L-BFGS-B,0.9758977787062169,2.636185269444783,0.9762724157822477
45,L-BFGS-B,1.138084764458869,2.479204253946383,0.9783102527675483
45,L-BFGS-B,1.2714347693597683,2.313248045657133,1.0052731149387157
45,L-BFGS-B,1.38822923305033,2.168511844373086,1.0073642577844522
45,L-BFGS-B,1.496551838548124,2.0275583100431525,0.9971985396008873
45,L-BFGS-B,1.5614336135578053,1.9420325989327878,1.0004422327149867
45,L-BFGS-B,1.5907302911672376,1.9041596881889906,1.0022968898959856
45,L-BFGS-B,1.5957187551987828,1.8983774034968262,1.0023259043428543
45,L-BFGS-B,1.601169828142722,1.90036370918246,1.002202833129574
45,L-BFGS-B,1.624254464091257,1.9116786358737423,1.0020643560195983
45,L-BFGS-B,1.625895092724552,1.9123819777857967,1.0022970774206725
45,L-BFGS-B,1.6279945929187782,1.9144712017623176,1.0022647660433537
