n_train,opt_method,signal_noise,length_scale,dgl_parameter
45,L-BFGS-B,1.6279756997839931,1.9145369550488651,1.002264576989056
60,L-BFGS-B,0.8804914726662847,2.7380927249398335,1.113077896036636
60,L-BFGS-B,0.9011400848849911,2.699907293671705,0.9804720582746875
60,L-BFGS-B,0.9334994387973693,2.666166717992143,0.9725525834481218
60,L-BFGS-B,1.1049816449554473,2.483033392421711,0.982440919488323
60,L-BFGS-B,1.2243978941221558,2.3211681183947173,0.9995773418072481
60,L-BFGS-B,1.3421400777149892,2.157745657998974,0.9999765372115561
60,L-BFGS-B,1.4415817197080905,2.0106559488729228,0.9973692082575042
60,L-BFGS-B,1.511528711376936,1.9076628480398437,0.9996817410551884
60,L-BFGS-B,1.541884279996065,1.8683881153779753,0.9977702564315877
60,L-BFGS-B,1.5475029229371713,1.86150024361635,0.9985018919039665
60,L-BFGS-B,1.548875365537455,1.860294361242646,0.9986644758524897
60,L-BFGS-B,1.5502979648883155,1.8596647076762935,0.998780976879109
60,L-BFGS-B,1.5547293794250618,1.8590792806910297,0.9990273175478984
60,L-BFGS-B,1.5636407441457063,1.860178889918174,0.9993318050826563
60,L-BFGS-B,1.5823805337819932,1.866231733073638,0.9996605770282382
60,L-BFGS-B,1.610586412923971,1.880436724033823,0.9997111757371353
60,L-BFGS-B,1.6342513977633184,1.898422616875255,0.9990337247028156
60,L-BFGS-B,1.636027370468772,1.90597907457093,0.9986971635910431
60,L-BFGS-B,1.6331478767865635,1.9058128014140583,0.9985958006218486
60,L-BFGS-B,1.6320462218097602,1.9054272127862772,0.9985887997722738
60,L-BFGS-B,1.6320420229390638,1.9054076033551857,0.9985877989283604
90,L-BFGS-B,0.8332303277796886,2.767661363711275,1.0862296203447297
90,L-BFGS-B,0.8599724403398732,2.731412258996711,0.9747536306161417
90,L-BFGS-B,0.884849780234004,2.7039760373266253,0.9744015973603745
90,L-BFGS-B,1.0561710053667348,2.491113822280891,0.9971165321855195
90,L-BFGS-B,1.162554020807242,2.3369052550932556,0.9988380668326093
90,L-BFGS-B,1.2733620287061753,2.162704346958699,0.9995794028937681
90,L-BFGS-B,1.369969651533669,2.000840341453751,0.9998298825866837
90,L-BFGS-B,1.442877685423057,1.8894442092699384,0.9999591701081896
90,L-BFGS-B,1.4908100911731768,1.8457655584856958,0.999688798664362
90,L-BFGS-B,1.516005199677623,1.8344980286306087,1.000010995468969
90,L-BFGS-B,1.5331868397535395,1.832871305060107,0.9998630835833845
90,L-BFGS-B,1.5606626915720785,1.8384244153141627,0.9997923534840937
90,L-BFGS-B,1.6053742948964318,1.8600387180173341,1.001198838948869
90,L-BFGS-B,1.632502852131935,1.8802653737009214,0.9997663389136018
90,L-BFGS-B,1.62950522465748,1.8890131920594575,0.9996781922064427
90,L-BFGS-B,1.6233134849684328,1.8941819173493621,0.9997536514551857
90,L-BFGS-B,1.624246549525196,1.8945365889107768,0.9997755784714477
90,L-BFGS-B,1.6239917311331684,1.8944051329017584,0.9997729290590681
120,L-BFGS-B,0.7994614194672727,2.7916431568923317,1.0689198293482711
120,L-BFGS-B,0.8279226425582324,2.757885273331729,0.973763086263971
120,L-BFGS-B,0.8508255697203118,2.7326115145688306,0.9755699363582027
120,L-BFGS-B,1.0135060191021672,2.5205805359095415,0.9973550152044528
120,L-BFGS-B,1.1158514859746327,2.368718675267025,0.9995791017769071
120,L-BFGS-B,1.2247345101517406,2.19318350987551,0.9999612012315833
120,L-BFGS-B,1.3232960856795415,2.0248767646162524,1.0002152590437807
120,L-BFGS-B,1.4030136520405365,1.896367003951754,1.0002398058045385
120,L-BFGS-B,1.458955093177476,1.8299728424598762,1.0001670633659483
120,L-BFGS-B,1.4916101483921418,1.814525841676388,1.0001608203484778
120,L-BFGS-B,1.526111859982816,1.8211731391028176,1.0001314455617598
120,L-BFGS-B,1.5845796978953195,1.8520932260663816,1.0001074218156056
120,L-BFGS-B,1.5845829092360844,1.852139368160914,1.0000647914202339
120,L-BFGS-B,1.6017311753811656,1.8668916706660088,1.0000731202880784
120,L-BFGS-B,1.6021010960687785,1.8706996721628908,1.000077400011189
120,L-BFGS-B,1.6010280451041004,1.8710465662146754,1.000078309148819
120,L-BFGS-B,1.6007821978133927,1.8709669057962064,1.0000783726342553
150,L-BFGS-B,0.7753301747478958,2.8094112688832142,1.0577318691345936
150,L-BFGS-B,0.8035397401556327,2.7779252606706644,0.9726792411745669
150,L-BFGS-B,0.8257525651091326,2.753691210504124,0.9750492793252852
150,L-BFGS-B,0.9871204622937788,2.5462953306265086,0.9960846151991982
150,L-BFGS-B,1.0893331838268094,2.396580708621989,0.9984356090385941
150,L-BFGS-B,1.196999646634213,2.2230616907816896,0.9987570325961588
150,L-BFGS-B,1.2947136652623492,2.057651598132941,0.9988655862765103
150,L-BFGS-B,1.3783198969840407,1.9193048438363065,0.9989328300022784
150,L-BFGS-B,1.4383065119047338,1.8415070720884326,0.9988578228018137
150,L-BFGS-B,1.4740696574053802,1.816699857115901,0.998837618862138
150,L-BFGS-B,1.5006102268489738,1.8192450567083769,0.9988232073801291
150,L-BFGS-B,1.5578873617361144,1.8457163570251416,0.9987911901654286
150,L-BFGS-B,1.557940195498819,1.845840427130276,0.9987294300164208
150,L-BFGS-B,1.5793476209964987,1.862423942675252,0.9987583313827718
150,L-BFGS-B,1.5809936966649267,1.8678372726112038,0.9987698156369559
150,L-BFGS-B,1.5797834312306938,1.8685244324824999,0.9987717460609499
150,L-BFGS-B,1.579426555305137,1.8684353165662644,0.9987717594187159
200,L-BFGS-B,0.7441729253419076,2.8335206405179423,1.0446653961064643
200,L-BFGS-B,0.7719511515095191,2.8048584949986104,0.9747613641247754
200,L-BFGS-B,0.7947545980755238,2.7808251264743875,0.977740050020481
200,L-BFGS-B,0.9563047373533842,2.5842928500257414,0.998215818432038
200,L-BFGS-B,1.0606382384640143,2.4411509646619103,1.0005082136804204
200,L-BFGS-B,1.1713103625381664,2.2699888526891217,1.0007534584122972
200,L-BFGS-B,1.2729866878340699,2.0994691350256636,1.0008390445093267
200,L-BFGS-B,1.3612204187887527,1.9446457564651882,1.0009433925472266
200,L-BFGS-B,1.4221455734748611,1.8551776276819523,1.000859328671656
200,L-BFGS-B,1.4596991548699183,1.8186142018890414,1.0008179697965085
200,L-BFGS-B,1.4802029189250903,1.8163778207928607,1.0008046914286732
200,L-BFGS-B,1.5224212360491038,1.8293714019107055,1.0007849168782903
200,L-BFGS-B,1.5232862013482316,1.8302423092865563,1.000610007054672
200,L-BFGS-B,1.5529289761347693,1.848024558938976,1.0007160548805611
200,L-BFGS-B,1.5598041964289984,1.858349484611752,1.0007661825405196
200,L-BFGS-B,1.5583425955359957,1.8608003209297197,1.0007752941981316
200,L-BFGS-B,1.5573568831330453,1.860729661237945,1.0007746315792814
200,L-BFGS-B,1.5572518951222845,1.8606728267252624,1.00077439179145
5,Newton-CG,6.844712660629063,-1.2555911522279866,-1.1876802787555603
5,Newton-CG,6.748253791235414,-1.8182947763809878,-1.1794999616249917
5,Newton-CG,6.667935718954466,-2.0264917217415324,-1.1439103666257222
5,Newton-CG,6.584063316977125,-1.920604240582497,-1.046269277959283
5,Newton-CG,6.483805749580353,-2.041239508578228,-0.9771128761402801
5,Newton-CG,6.4092654220518455,-1.9354231833699411,-0.8834233171788969
5,Newton-CG,6.296727346883939,-2.0574357923070603,-0.8017711255455484
5,Newton-CG,6.224925033431649,-1.9499102039522562,-0.7048990005081084
5,Newton-CG,6.102045423122234,-2.0769756875121477,-0.6125028358038662
5,Newton-CG,6.028423910320819,-1.9666302734404273,-0.5060816257382307
5,Newton-CG,5.896578296918174,-2.1031342460781044,-0.404402030562569
5,Newton-CG,5.816953362660111,-1.9889604440752489,-0.28037727420003955
5,Newton-CG,5.675229635711359,-2.141739935384522,-0.16911581426267502
5,Newton-CG,5.584025840485318,-2.0232478547498847,-0.013496048944161454
5,Newton-CG,5.427579544246293,-2.2054348625670945,0.11054017027025845
5,Newton-CG,5.3139182373491,-2.0862596291364763,0.32925823254180087
5,Newton-CG,5.130307902176691,-2.3298165474617507,0.47172322801185207
5,Newton-CG,4.9549342251242585,-2.2466186952182468,0.8618670733580703
5,Newton-CG,4.609605111050009,-2.5658740898715284,1.200454953293049
5,Newton-CG,4.359700928730882,-2.862436699327973,0.9873612381214464
5,Newton-CG,3.6943607341275264,-2.98630453947956,0.9853958130990492
5,Newton-CG,2.6398834162682556,-2.7524358370463355,1.003828715886059
5,Newton-CG,1.3536507389773005,-2.3256417206191657,1.0380499161320622
5,Newton-CG,1.4175053599928629,-2.093757905755214,1.0547818853112758
5,Newton-CG,1.1494678332490456,-1.8928652698150774,1.0908993028440972
5,Newton-CG,0.812576638078336,-1.5238628684831728,1.219626054536838
5,Newton-CG,0.8553222312431517,-1.5124158488536084,1.267230759859334
5,Newton-CG,0.8528571421550901,-1.5143665490388682,1.2814946513112913
5,Newton-CG,0.8395659222625685,-1.4897139385775868,1.2948940960386055
5,Newton-CG,0.8387121885489179,-1.4894354918774395,1.293384355731128
5,Newton-CG,0.8385107273768526,-1.489286160094416,1.2935141896508637
5,Newton-CG,0.8385105664390985,-1.4892865563704212,1.2935142737720067
8,Newton-CG,8.45729194823641,-1.7466348486757166,-4.092590906243724
8,Newton-CG,8.325928400478524,-3.3184304124305877,-4.217461343230386
8,Newton-CG,8.636721761008825,-4.882075650502393,-5.375945976258482
8,Newton-CG,8.635518773615564,-7.087486996139354,-6.499855932157313
8,Newton-CG,7.060565266426519,-10.972009952383512,-8.130888492431843
8,Newton-CG,4.028579262361865,-16.92954265218772,-11.910185757999184
8,Newton-CG,4.611190066646494,-16.971536999362854,-12.124953941356585
8,Newton-CG,4.813652687765192,-17.0636555242866,-12.239522738842322
8,Newton-CG,4.454362179657292,-20.108654549819775,-13.307195108009807
8,Newton-CG,3.8945294701086386,-27.722469104690585,-15.339131162084954
8,Newton-CG,4.542030864971115,-41.738840941312134,-13.341931357036403
8,Newton-CG,3.9069012690601896,-43.08424420454137,-15.484578888749464
8,Newton-CG,3.979512613037977,-43.098341858948324,-15.505115048118409
8,Newton-CG,3.86482873977654,-51.89130227877879,-16.091795773752274
8,Newton-CG,3.514373532532041,-71.87817618600027,-17.795908848903263
8,Newton-CG,3.5403749330453183,-71.88511223607912,-17.801980000229406
8,Newton-CG,3.4200039923886525,-81.22781233866291,-18.494998438230205
8,Newton-CG,3.333087512514503,-101.46015500376319,-19.164956713807936
8,Newton-CG,3.037980587868337,-148.27093006566193,-21.14065442024962
8,Newton-CG,3.062039266397989,-148.27293812449102,-21.140862982280797
8,Newton-CG,3.1213867829951676,-172.7623446325992,-20.85387537279422
8,Newton-CG,3.1912804687829937,-229.5930571696319,-20.5761551330428
8,Newton-CG,3.293374195938966,-351.1372948360689,-19.37648543584052
8,Newton-CG,3.4020521370343078,-351.13781904418283,-19.397065369328704
8,Newton-CG,3.324516345787052,-351.26644403044753,-19.902180614110815
8,Newton-CG,3.358457491608755,-404.84350786415257,-19.783275988542854
8,Newton-CG,3.3514883619008535,-404.84399451225534,-19.78267863740097
8,Newton-CG,3.356177520998709,-439.42288525563646,-19.786820801276562
8,Newton-CG,3.345957263008761,-513.9910369309162,-19.824115897796897
8,Newton-CG,3.3571134633193895,-513.991357520482,-19.826185639837334
8,Newton-CG,3.3561236596479462,-548.4881784739971,-19.848910541128163
8,Newton-CG,3.356708180406039,-548.4886173993373,-19.849084262042517
8,Newton-CG,3.409766155793277,-665.0578599859622,-19.625963733664314
8,Newton-CG,3.383384628373175,-665.0865007719052,-19.748605290341118
8,Newton-CG,3.376220911795695,-665.1165619991388,-19.799549379778572
8,Newton-CG,3.385008461664006,-724.1154964020512,-19.775077262735767
8,Newton-CG,3.3814678316534237,-724.115686997255,-19.77472584406371
8,Newton-CG,3.3815653055349126,-815.5893870291486,-19.802498411896345
8,Newton-CG,3.3811971543300468,-815.5897952207305,-19.802650754235636
8,Newton-CG,3.3886198997381802,-890.3220651856398,-19.787915917144527
10,Newton-CG,3.084584494957185,1.4435757135731453,-0.3480560201742864
10,Newton-CG,3.16062675284418,1.6195703912466188,3.5139115977633737
10,Newton-CG,3.4555477123543192,1.9348039940453057,3.6111501019225805
10,Newton-CG,4.2493397642213,2.323909550518392,3.959545994419327
10,Newton-CG,5.815768130100076,2.6738964152045015,5.111602086085983
10,Newton-CG,7.179824499188444,3.907749392956477,6.682155122477607
10,Newton-CG,7.483577736551822,5.734310175873986,7.342394204999045
10,Newton-CG,7.295005136162757,8.356460862268,8.107185051786345
10,Newton-CG,5.8916073403081235,12.978133634488598,10.198658313183582
10,Newton-CG,3.743496527570793,20.649119892091136,14.5577547844488
10,Newton-CG,4.171299394560853,20.67438404040217,14.671829844251308
10,Newton-CG,4.289340456729186,20.721924360435338,14.713094489729073
10,Newton-CG,4.226693479197299,22.595924777512153,14.994498331848925
10,Newton-CG,4.113109778796788,26.755423170575867,15.52362019899647
10,Newton-CG,4.043867165263834,36.628565955388595,16.021941914572327
10,Newton-CG,3.6886285161592234,61.59194573392444,17.69209798285901
10,Newton-CG,3.7190615503870035,61.59962847376641,17.700217167236186
10,Newton-CG,3.5431213668696344,73.13217243015538,18.661226428603367
10,Newton-CG,2.7833305753686943,98.15464340219992,22.645035933016736
10,Newton-CG,2.934102899449303,98.15704737670127,22.660476104306973
10,Newton-CG,3.4364728763110586,101.11354867735623,19.009530096815936
10,Newton-CG,3.5144695973714852,101.11705860125801,19.02815718392776
12,Newton-CG,2.8191560716561948,1.5937473689388613,-0.41964541418144163
12,Newton-CG,2.8794744750120875,1.6911587828774421,0.9042178786165971
12,Newton-CG,2.8681654421624114,1.725721828486907,1.0036009415857103
12,Newton-CG,2.7551209404335952,2.0386639715482704,0.9946413719350357
12,Newton-CG,2.551260189095808,2.404853358424017,0.988329601430216
12,Newton-CG,1.74117851587411,2.1735046040984822,0.989104503286842
12,Newton-CG,1.7152360963065034,2.0747386775793255,0.9887435182364611
12,Newton-CG,1.5313047006341032,2.004630321069972,0.9889546803947356
12,Newton-CG,1.3938509881605465,1.9438916857566537,0.9890901865580225
12,Newton-CG,1.4135536162743005,1.9507629408550455,0.9890583646827883
12,Newton-CG,1.414202754994077,1.9510003773295574,0.9890579937847858
12,Newton-CG,1.4142052411458426,1.9510024302412765,0.9890576101173371
14,Newton-CG,2.3305588552463816,1.8826030978201034,-0.06140479060325532
14,Newton-CG,2.3393437591452937,1.909319284754408,0.9827048384709558
14,Newton-CG,2.157746635326914,2.2368021556457536,0.9940258810586939
14,Newton-CG,1.6474638468521443,2.073213196457752,0.9941302630935888
14,Newton-CG,1.630426112519677,2.008363093840817,0.9939460815132947
14,Newton-CG,1.5169492963151832,1.965392281876433,0.9940539205289718
14,Newton-CG,1.4654440957202792,1.9443339141281644,0.9940954065324629
14,Newton-CG,1.4687749788733557,1.9455097190634965,0.9940922793399752
14,Newton-CG,1.4687878063695137,1.9455138488044503,0.994092179476159
16,Newton-CG,1.8639646156472682,2.157710820406713,0.32952021779416296
16,Newton-CG,1.8648028198235242,2.1677473232340856,1.5159150055345358
16,Newton-CG,1.8711439954580793,2.1593656761125137,1.1468306796982037
16,Newton-CG,1.8712347657232198,2.1550377878977764,0.9809547782203295
16,Newton-CG,1.8703405389376233,2.1535318847387854,0.9945689654060013
16,Newton-CG,1.7567319356982258,2.097437960784006,0.9948768798989972
16,Newton-CG,1.508851163408949,1.9618873071408516,0.9956299698194317
16,Newton-CG,1.5109887071721328,1.9431164967176646,0.995757063289843
16,Newton-CG,1.4774322905396258,1.9279179231805927,0.9958096542504673
16,Newton-CG,1.47882362620055,1.928414574752299,0.9958097901289041
16,Newton-CG,1.4788316722258796,1.9284176017639578,0.9958094244663559
18,Newton-CG,1.564395923830227,2.334695836888012,0.5779343365404104
18,Newton-CG,1.5692398435191006,2.328718341448492,1.2513720032955913
18,Newton-CG,1.579661119812446,2.3057104387820595,0.9127334065380486
18,Newton-CG,1.583062598998648,2.297827133046845,0.9849482720535664
18,Newton-CG,1.6690704968062295,2.086091611698453,0.9883019290013952
18,Newton-CG,1.6784766495462757,1.9925374267380356,0.9882129530183701
18,Newton-CG,1.4583868096293313,1.9022230353696283,0.9884003168042426
18,Newton-CG,1.4987999379391073,1.9151053384737105,0.9883537731064137
18,Newton-CG,1.5013803985474448,1.9159154095261597,0.9883557518739128
18,Newton-CG,1.5013981916479644,1.9159258143668751,0.9883540048774363
20,Newton-CG,1.5720077296346604,2.325447328907785,0.5298367090453608
20,Newton-CG,1.5749741243298006,2.322949088510237,0.9950951232830451
20,Newton-CG,1.6677931736830396,2.1015793531946434,1.0031636545927116
20,Newton-CG,1.687242067037221,2.0124790848836436,1.0027165374268248
20,Newton-CG,1.5420934216791982,1.9442447803185114,1.0028474843885626
20,Newton-CG,1.559814685246969,1.949480335967831,1.00283960874476
20,Newton-CG,1.5602711653557033,1.9496170447034278,1.0028361931995682
20,Newton-CG,1.5602705398644205,1.9496163307630048,1.0028360422984528
25,Newton-CG,1.2926737965558541,2.486897472137305,0.7573862339290578
25,Newton-CG,1.3030943500714214,2.47214623793872,1.0233597228548612
25,Newton-CG,1.462356530757817,2.2049969846163453,0.9977076383280186
25,Newton-CG,1.564465976317009,2.0127461854038895,0.9978781461029267
25,Newton-CG,1.5944529510115844,1.9435057341822854,0.9976787209312336
25,Newton-CG,1.573079966494832,1.9288272681005416,0.9976751980005912
25,Newton-CG,1.5734721911442686,1.9289371060554275,0.9976678499183522
30,Newton-CG,1.210092592886439,2.535292636503443,0.792519849106033
30,Newton-CG,1.2224560787078216,2.518868257478631,1.0090261076072422
30,Newton-CG,1.3956890134848778,2.2579840895760834,0.9972561058812969
30,Newton-CG,1.5320627355932621,2.030807783222545,0.998121409119234
30,Newton-CG,1.5892799039130356,1.9170113902240502,0.9980561770991759
30,Newton-CG,1.5938141916289406,1.90744407109787,0.9979404046197303
30,Newton-CG,1.594229223508562,1.9075460570031457,0.9979397691244692
30,Newton-CG,1.594229220348778,1.9075460406010065,0.9979393431242718
35,Newton-CG,1.1452609009479346,2.5708992406041857,0.819658326996755
35,Newton-CG,1.1593034148824393,2.5525773564610006,1.0064369277094023
35,Newton-CG,1.3425976918210158,2.2859705666685595,1.001932742532515
35,Newton-CG,1.4812500941033029,2.0624094412801117,1.0028537930684371
35,Newton-CG,1.5605547727554852,1.9272408064188093,1.002767723779457
35,Newton-CG,1.5788566756628666,1.9069015828797917,1.0026310956970814
35,Newton-CG,1.6134289911389352,1.9245312441450644,1.0025756736489004
35,Newton-CG,1.6147014105408404,1.9248868478539196,1.0025850621466048
35,Newton-CG,1.6147241136401869,1.9248974482213035,1.002584992572733
35,Newton-CG,1.6147233796398819,1.9249000461657186,1.0025850702170755
45,Newton-CG,1.052918348360187,2.6258896494358273,0.8515324784010005
45,Newton-CG,1.0695798621075499,2.605397264186853,0.9956714653735351
45,Newton-CG,1.2584832553506373,2.3535506267131088,0.9964076803877122
45,Newton-CG,1.4173424658068463,2.1171833176282693,0.9980730794797115
45,Newton-CG,1.5313434547781575,1.934464399545039,0.9981734436381177
45,Newton-CG,1.5677870570727848,1.8864409913350049,0.997981754329808
45,Newton-CG,1.6204354869636977,1.9100694103518607,0.9979282696056452
45,Newton-CG,1.623659007070018,1.9109232623753505,0.9979212539293234
45,Newton-CG,1.6236725007561958,1.910927459313248,0.9979210386805131
60,Newton-CG,1.0000995891339972,2.6555650849359047,0.8308578826126869
60,Newton-CG,1.0157979245413717,2.637198078914382,1.0029109677541495
60,Newton-CG,1.204938566848154,2.3947729325080886,0.9995537801533736
60,Newton-CG,1.3695404771099309,2.1570288200397316,1.0014127518779765
60,Newton-CG,1.500606349149795,1.9556226807722745,1.001521553579777
60,Newton-CG,1.5558305050252115,1.8794936481024171,1.0013576495178742
60,Newton-CG,1.624145237161891,1.9041426700043302,1.0013552591926451
60,Newton-CG,1.6241543503620042,1.904138885345605,1.0012857603691465
60,Newton-CG,1.6247711382951353,1.9043070649149576,1.0012859999574788
60,Newton-CG,1.6260868963305166,1.9046662409234791,1.0012861608641295
60,Newton-CG,1.629158419793431,1.905502802012971,1.0012860351979511
60,Newton-CG,1.6303398921781176,1.9058305966570603,1.0012872460268796
60,Newton-CG,1.6303318728328158,1.905828849815102,1.0012870749645315
90,Newton-CG,0.942831838989546,2.6916492437308572,0.784131291367933
90,Newton-CG,0.9566757121911023,2.676520166808763,1.0121376470867216
90,Newton-CG,1.1425182130325513,2.449520720221855,0.9951022980966244
90,Newton-CG,1.3128604341219579,2.2127741392325024,0.9970469644170373
90,Newton-CG,1.462228497803166,1.9884436928757034,0.9972732037414448
90,Newton-CG,1.5352984220166643,1.8808773875703255,0.9971327987174788
90,Newton-CG,1.5682336005070543,1.863341976203609,0.997103309239531
90,Newton-CG,1.624895213109134,1.8989599233950487,0.997034945725195
90,Newton-CG,1.6248984353329403,1.8989587853669063,0.9970575186054754
120,Newton-CG,0.8999148911490376,2.722281424583643,0.7463749939388351
120,Newton-CG,0.9129557888960289,2.708780088019249,1.0275932338945997
120,Newton-CG,0.929700513520543,2.6891072390440254,0.9747074911359671
120,Newton-CG,1.0305013131579992,2.569377247317102,0.9842426165057098
120,Newton-CG,1.216307739457112,2.3302791593758454,0.9941986842102445
120,Newton-CG,1.3821751510714393,2.095103448916882,0.9945522604243199
120,Newton-CG,1.4953788092118265,1.9165868372733526,0.9946466483948916
120,Newton-CG,1.5435316021092198,1.8556704688184562,0.9945446176111055
120,Newton-CG,1.6040209970067152,1.8810618476501755,0.9945121280446244
120,Newton-CG,1.608499238955585,1.882378232166956,0.9945112647041664
120,Newton-CG,1.6085010482268243,1.8823682293899837,0.9945109180111937
150,Newton-CG,0.883847147927983,2.734085153983054,0.6946466901779274
150,Newton-CG,0.8959442025373328,2.7220276034974105,1.0750027678438605
150,Newton-CG,0.9103351936841538,2.705119266128273,0.9828569014249607
150,Newton-CG,1.1002841194561583,2.481839530736618,0.9966602298196752
150,Newton-CG,1.2698342411963506,2.2527387693844476,0.997974910163698
150,Newton-CG,1.4273808003872137,2.0205592187374806,0.9982261134354276
150,Newton-CG,1.517286746222705,1.8815761692894573,0.9981389232175434
150,Newton-CG,1.5479071861923588,1.8430583492832389,0.9981177684128203
150,Newton-CG,1.5805223138590887,1.8588747239676755,0.9981024987539429
150,Newton-CG,1.5816545878602937,1.8596233159745876,0.9981017529820229
150,Newton-CG,1.5816545879857102,1.85962331613343,0.9981017490583551
200,Newton-CG,0.850212250296117,2.7609153201370806,0.640879259320392
200,Newton-CG,0.8622005225583556,2.7496455941262963,1.1520116447246656
200,Newton-CG,0.8776569377811179,2.7318428710312967,0.9794307090822683
200,Newton-CG,1.069457310837671,2.5112650731761526,0.9995181581805543
200,Newton-CG,1.2371815538089883,2.284900193765061,1.0007055731762946
200,Newton-CG,1.394392051712593,2.054857499203307,1.000876589340083
200,Newton-CG,1.4900874442953953,1.905130529039812,1.0008229806420978
200,Newton-CG,1.5276939041180158,1.858086563022779,1.0007871968734263
200,Newton-CG,1.5668922926128503,1.8758534761395012,1.0007721885768113
200,Newton-CG,1.568608239153594,1.876352095154649,1.0007718894612905
